p1,p2,ibd1
TGSH4255,SEBI1575,0.187
TGSH4255,SEBI1576,0
TGSH4255,SEBI1577,0.139
TGSH4255,SEBI1578,0.33
TGSH4255,SEBI1579,0.33
TGSH4255,SEBI1580,0.139
TGSH4255,SEBI1581,0.091
TGSH4255,SEBI1582,0.235
TGSH4255,SEBI1583,0.091
TGSH4255,SEBI1584,0.282
TGSH4255,SEBI1585,0.378
TGSH4255,SEBI1586,0.139
TGSH4255,SEBI1587,0.139
TGSH4255,SEBI1588,0.187
TGSH4255,SEBI1589,0.235
TGSH4255,SEBI1590,0.139
TGSH4255,SEBI1591,0.33
TGSH4255,SEBI1592,0.139
TGSH4255,Phem4,0.091
TGSH4255,Phem5,0.091
TGSH4255,Phem6,0.187
TGSH4255,Phem7,0.091
TGSH4255,AMAN030929,0.569
TGSH4255,AMAN030930,0
TGSH4255,AMAN030931,0.187
TGSH4255,AMAN030932,0.187
TGSH4255,AMAN030933,0.33
TGSH4255,AMAN030934,0.522
TGSH4255,AMAN030935,0
TGSH4255,AMAN030936,0.282
TGSH4255,AMAN030937,0.33
TGSH4255,AMAN030938,0.33
TGSH4255,AMAN030939,0.474
TGSH4255,AMAN030940,0.33
TGSH4255,AMAN030941,0
TGSH4255,AMAN030942,0
TGSH4255,AMAN030943,0.282
TGSH4255,AMAN030944,0.235
TGSH4255,AMAN030945,0.33
TGSH4255,AMAN030946,0.235
TGSH4255,AMAN030947,0.187
TGSH4255,AMAN030948,0.33
TGSH4255,AMAN030949,0.33
TGSH4255,AMAN030950,0.378
TGSH4255,AMAN030951,0.33
TGSH4255,AMAN030952,0.33
TGSH4255,AMAN030953,0.474
TGSH4255,AMAN030954,0
TGSH4255,AMAN030955,0
TGSH4255,AMAN030956,0.091
TGSH4255,AMAN030957,0.043
TGSH4255,AMAN030958,0.043
TGSH4255,AMAN030959,0
TGSH4255,AMAN030960,0
TGSH4255,AMAN030961,0
TGSH4255,AMAN030962,0
TGSH4255,AMAN030963,0
TGSH4255,AMAN030964,0.235
TGSH4255,AMAN030965,0
TGSH4255,AMAN030966,0.33
TGSH4255,AMAN030967,0.426
TGSH4255,AMAN030968,0.33
TGSH4255,AMAN030969,0.522
TGSH4255,AMAN030970,0
TGSH4255,AMAN030971,0.522
TGSH4255,AMAN030972,0
TGSH4255,AMAN030973,0.235
TGSH4255,AMAN030974,0.043
TGSH4255,AMAN030975,0.33
TGSH4255,AMAN030976,0.617
TGSH4255,AMAN030977,0.665
TGSH4255,AMAN030978,0.33
TGSH4255,AMAN030979,0.091
TGSH4255,AMAN030980,0.378
TGSH4255,AMAN030981,0.235
TGSH4255,AMAN030982,0
TGSH4255,AMAN030983,0.474
TGSH4255,AMAN030984,0.522
TGSH4255,AMAN030985,0.569
TGSH4255,AMAN030986,0.522
TGSH4255,AMAN030987,0.522
TGSH4255,AMAN030988,0.522
TGSH4255,AMAN030989,0.522
TGSH4255,AMAN030990,0.522
TGSH4255,AMAN030991,0.522
TGSH4255,AMAN030992,0.522
TGSH4255,AMAN030993,0.522
TGSH4255,AMAN030994,0.713
TGSH4255,AMAN030995,0.665
TGSH4255,AMAN030996,0.713
TGSH4255,AMAN030997,0.713
TGSH4255,AMAN030998,0.474
TGSH4255,AMAN030999,0.713
TGSH4255,AMAN031000,0.713
TGSH4255,AMAN031001,0.522
TGSH4255,AMAN031002,0.569
TGSH4255,AMAN031003,0.522
TGSH4255,AMAN031004,0.522
TGSH4255,AMAN031005,0.522
TGSH4255,AMAN031006,0
TGSH4255,AMAN031007,0.522
TGSH4255,AMAN031008,0.522
TGSH4255,AMAN031009,0.522
TGSH4255,AMAN031010,0.522
TGSH4255,AMAN031011,0.522
TGSH4255,AMAN031012,0.474
TGSH4255,AMAN031013,0.522
TGSH4255,AMAN031014,0.522
TGSH4255,AMAN031015,0.522
TGSH4255,AMAN031016,0.522
TGSH4255,AMAN031017,0.235
TGSH4255,AMAN031018,0.282
TGSH4255,AMAN031019,0.187
TGSH4255,AMAN031020,0.235
TGSH4255,Phem1,0.043
TGSH4255,Phem2,0.235
TGSH4255,Phem3,0
TGSH4256,TGSH4257,0.378
TGSH4256,TGSH4258,0.282
TGSH4256,SILR5500,0.139
TGSH4256,SILR5501,0.139
TGSH4256,SILR5502,0.282
TGSH4256,SILR5503,0.187
TGSH4256,SILR5504,0.282
TGSH4256,SILR5505,0.378
TGSH4256,SILR5506,0.33
TGSH4256,SILR5507,0.282
TGSH4256,SILR5508,0
TGSH4256,SILR5509,0
TGSH4256,SILR5510,0.282
TGSH4256,SILR5511,0.139
TGSH4256,SILR5512,0
TGSH4256,SILR5513,0.522
TGSH4256,SILR5514,0.522
TGSH4256,SILR5515,0
TGSH4256,SILR5516,0.33
TGSH4256,SILR5517,0.139
TGSH4256,SILR5518,0.282
TGSH4256,SILR5519,0.33
TGSH4256,SILR5520,0.522
TGSH4256,SILR5521,0.522
TGSH4256,Phem12,0.235
TGSH4256,Phem13,0.33
TGSH4256,Phem14,0.378
TGSH4256,Phem15,0.378
TGSH4256,DILE6074,0.522
TGSH4256,DILE6076,0.474
TGSH4256,DILE6076,0.474
TGSH4256,DILE6078,0.617
TGSH4256,DILE6079,0
TGSH4256,DILE6080,0
TGSH4256,DILE6081,0.522
TGSH4256,DILE6082,0.522
TGSH4256,DILE6083,0.33
TGSH4256,DILE6084,0.282
TGSH4256,DILE6085,0
TGSH4256,DILE6086,0.665
TGSH4256,DILE6087,0.235
TGSH4256,DILE6088,0
TGSH4256,DILE6089,0
TGSH4256,DILE6090,0
TGSH4256,DILE6091,0.091
TGSH4256,DILE6092,0.235
TGSH4256,DILE6093,0.187
TGSH4256,DILE6094,0.617
TGSH4256,DILE6095,0.474
TGSH4256,DILE6096,0
TGSH4256,DILE6097,0
TGSH4256,DILE6098,0.33
TGSH4256,DILE6099,0.282
TGSH4256,DILE6071,0.139
TGSH4256,DILE6072,0.139
TGSH4256,DILE6073,0
TGSH4256,AMWO031582,0
TGSH4256,AMWO031583,0.043
TGSH4256,AMWO031584,0.043
TGSH4256,AMWO031585,0.522
TGSH4256,AMWO031586,0.378
TGSH4256,AMWO031587,0.474
TGSH4256,DILE6100,0
TGSH4256,GAAB2301,0
TGSH4256,GAAB2302,0
TGSH4256,GAAB2303,0.091
TGSH4256,GAAB2304,0.235
TGSH4256,GAAB2305,0.139
TGSH4256,GAAB2306,0.091
TGSH4256,GAAB2307,0.33
TGSH4256,GAAB2308,0.043
TGSH4256,GAAB2309,0.33
TGSH4256,GAAB2310,0
TGSH4256,GAAB2311,0.187
TGSH4256,GAAB2312,0.043
TGSH4256,SNDI071886,0
TGSH4256,SNDI071887,0.426
TGSH4256,SNDI071888,0.187
TGSH4256,SNDI071889,0
TGSH4256,SNDI071891,0
TGSH4256,SNDI071892,0
TGSH4256,SNDI071893,0.139
TGSH4256,SNDI071894,0.282
TGSH4256,SNDI071895,0
TGSH4256,SNDI071896,0.33
TGSH4256,SNDI071897,0.187
TGSH4256,SNDI071898,0.33
TGSH4256,SNDI071899,0.091
TGSH4256,SNDI071900,0.235
TGSH4256,SNDI071901,0.043
TGSH4256,SNDI071902,0.378
TGSH4256,SNDI071903,0.33
TGSH4256,SNDI071904,0
TGSH4256,SNDI071905,0.378
TGSH4256,SNDI071906,0.522
TGSH4256,SNDI071907,0.282
TGSH4256,SNDI071908,0.378
TGSH4256,SNDI071909,0.378
TGSH4256,SNDI071910,0.474
TGSH4256,TGYE3689,0.904
TGSH4256,TGYE3690,0.187
TGSH4256,TGYE3691,0.378
TGSH4256,TGYE3692,0
TGSH4256,TGYE3693,0.809
TGSH4256,TGYE3694,0.474
TGSH4256,TGYE3695,0.713
TGSH4256,TGYE3696,0.522
TGSH4256,TGYE3697,0.761
TGSH4256,TGYE3698,0.856
TGSH4256,TGYE3699,0.426
TGSH4256,TGYE3700,0.091
TGSH4256,TGYE3701,0.282
TGSH4256,TGYE3702,0.569
TGSH4256,TGYE3703,0
TGSH4256,TGYE3704,0.522
TGSH4256,TGYE3705,0.187
TGSH4256,TGYE3706,0.187
TGSH4256,TGYE3707,0.235
TGSH4256,TGYE3708,0.33
TGSH4256,TGYE3709,0.617
TGSH4256,TGYE3710,0
TGSH4256,Phem8,0.091
TGSH4256,Phem9,0.187
TGSH4256,Phem10,0.235
TGSH4256,Phem11,0.139
TGSH4256,SEBI1501,0.378
TGSH4256,SEBI1502,0.378
TGSH4256,SEBI1503,0.378
TGSH4256,SEBI1504,0.282
TGSH4256,SEBI1505,0
TGSH4256,SEBI1506,0.378
TGSH4256,SEBI1507,0.426
TGSH4256,SEBI1508,0.33
TGSH4256,SEBI1509,0.043
TGSH4256,SEBI1510,0.378
TGSH4256,SEBI1511,0.091
TGSH4256,SEBI1512,0.235
TGSH4256,SEBI1513,0.569
TGSH4256,SEBI1514,0.187
TGSH4256,SEBI1515,0.426
TGSH4256,SEBI1516,0.282
TGSH4256,SEBI1517,0
TGSH4256,SEBI1518,0.139
TGSH4256,SEBI1519,0
TGSH4256,SEBI1520,0.187
TGSH4256,SEBI1521,0.33
TGSH4256,SEBI1522,0
TGSH4256,SEBI1523,0.091
TGSH4256,SEBI1524,0.187
TGSH4256,SEBI1525,0.33
TGSH4256,SEBI1526,0.043
TGSH4256,SEBI1527,0.378
TGSH4256,SEBI1528,0
TGSH4256,SEBI1529,0.426
TGSH4256,SEBI1530,0.426
TGSH4256,SEBI1531,0.569
TGSH4256,SEBI1532,0.522
TGSH4256,SEBI1533,0.282
TGSH4256,SEBI1534,0.139
TGSH4256,SEBI1535,0.378
TGSH4256,SEBI1536,0.235
TGSH4256,SEBI1537,0.187
TGSH4256,SEBI1538,0.474
TGSH4256,SEBI1539,0.091
TGSH4256,SEBI1540,0
TGSH4256,SEBI1541,0.33
TGSH4256,SEBI1542,0.33
TGSH4256,SEBI1543,0.282
TGSH4256,SEBI1544,0.665
TGSH4256,SEBI1545,0.569
TGSH4256,SEBI1546,0.043
TGSH4256,SEBI1547,0.043
TGSH4256,SEBI1548,0.33
TGSH4256,SEBI1549,0.474
TGSH4256,SEBI1550,0.33
TGSH4256,SEBI1551,0.043
TGSH4256,SEBI1552,0.474
TGSH4256,SEBI1553,0.235
TGSH4256,SEBI1554,0.378
TGSH4256,SEBI1555,0.522
TGSH4256,SEBI1556,0.139
TGSH4256,SEBI1557,0.187
TGSH4256,SEBI1558,0
TGSH4256,SEBI1559,0.33
TGSH4256,SEBI1560,0.139
TGSH4256,SEBI1561,0.426
TGSH4256,SEBI1562,0
TGSH4256,SEBI1563,0
TGSH4256,SEBI1564,0.187
TGSH4256,SEBI1565,0.043
TGSH4256,SEBI1566,0.282
TGSH4256,SEBI1567,0.139
TGSH4256,SEBI1568,0.091
TGSH4256,SEBI1569,0.282
TGSH4256,SEBI1570,0
TGSH4256,SEBI1571,0.282
TGSH4256,SEBI1572,0.235
TGSH4256,SEBI1573,0.139
TGSH4256,SEBI1574,0.33
TGSH4256,SEBI1575,0.33
TGSH4256,SEBI1576,0.043
TGSH4256,SEBI1577,0.378
TGSH4256,SEBI1578,0
TGSH4256,SEBI1579,0.282
TGSH4256,SEBI1580,0.187
TGSH4256,SEBI1581,0.235
TGSH4256,SEBI1582,0.187
TGSH4256,SEBI1583,0.235
TGSH4256,SEBI1584,0.33
TGSH4256,SEBI1585,0.139
TGSH4256,SEBI1586,0.474
TGSH4256,SEBI1587,0.378
TGSH4256,SEBI1588,0.043
TGSH4256,SEBI1589,0.474
TGSH4256,SEBI1590,0.282
TGSH4256,SEBI1591,0.091
TGSH4256,SEBI1592,0.282
TGSH4256,Phem4,0.235
TGSH4256,Phem5,0.33
TGSH4256,Phem6,0.235
TGSH4256,Phem7,0.235
TGSH4256,AMAN030929,0.235
TGSH4256,AMAN030930,0
TGSH4256,AMAN030931,0.235
TGSH4256,AMAN030932,0.33
TGSH4256,AMAN030933,0.378
TGSH4256,AMAN030934,0.187
TGSH4256,AMAN030935,0
TGSH4256,AMAN030936,0.426
TGSH4256,AMAN030937,0.569
TGSH4256,AMAN030938,0.187
TGSH4256,AMAN030939,0.235
TGSH4256,AMAN030940,0.187
TGSH4256,AMAN030941,0
TGSH4256,AMAN030942,0
TGSH4256,AMAN030943,0.522
TGSH4256,AMAN030944,0.569
TGSH4256,AMAN030945,0.187
TGSH4256,AMAN030946,0.569
TGSH4256,AMAN030947,0.522
TGSH4256,AMAN030948,0.091
TGSH4256,AMAN030949,0.091
TGSH4256,AMAN030950,0.139
TGSH4256,AMAN030951,0.091
TGSH4256,AMAN030952,0.091
TGSH4256,AMAN030953,0.33
TGSH4256,AMAN030954,0
TGSH4256,AMAN030955,0
TGSH4256,AMAN030956,0.522
TGSH4256,AMAN030957,0.474
TGSH4256,AMAN030958,0.474
TGSH4256,AMAN030959,0
TGSH4256,AMAN030960,0
TGSH4256,AMAN030961,0.522
TGSH4256,AMAN030962,0
TGSH4256,AMAN030963,0
TGSH4256,AMAN030964,0.282
TGSH4256,AMAN030965,0
TGSH4256,AMAN030966,0.091
TGSH4256,AMAN030967,0.474
TGSH4256,AMAN030968,0.378
TGSH4256,AMAN030969,0.378
TGSH4256,AMAN030970,0
TGSH4256,AMAN030971,0.091
TGSH4256,AMAN030972,0
TGSH4256,AMAN030973,0
TGSH4256,AMAN030974,0
TGSH4256,AMAN030975,0
TGSH4256,AMAN030976,0.187
TGSH4256,AMAN030977,0.235
TGSH4256,AMAN030978,0
TGSH4256,AMAN030979,0
TGSH4256,AMAN030980,0
TGSH4256,AMAN030981,0
TGSH4256,AMAN030982,0
TGSH4256,AMAN030983,0
TGSH4256,AMAN030984,0.282
TGSH4256,AMAN030985,0.33
TGSH4256,AMAN030986,0.282
TGSH4256,AMAN030987,0.282
TGSH4256,AMAN030988,0.282
TGSH4256,AMAN030989,0.282
TGSH4256,AMAN030990,0.282
TGSH4256,AMAN030991,0.282
TGSH4256,AMAN030992,0.282
TGSH4256,AMAN030993,0.282
TGSH4256,AMAN030994,0.282
TGSH4256,AMAN030995,0.235
TGSH4256,AMAN030996,0.282
TGSH4256,AMAN030997,0.282
TGSH4256,AMAN030998,0.139
TGSH4256,AMAN030999,0.282
TGSH4256,AMAN031000,0.282
TGSH4256,AMAN031001,0.187
TGSH4256,AMAN031002,0.235
TGSH4256,AMAN031003,0.187
TGSH4256,AMAN031004,0.282
TGSH4256,AMAN031005,0.282
TGSH4256,AMAN031006,0
TGSH4256,AMAN031007,0.282
TGSH4256,AMAN031008,0.282
TGSH4256,AMAN031009,0.282
TGSH4256,AMAN031010,0.282
TGSH4256,AMAN031011,0.282
TGSH4256,AMAN031012,0.235
TGSH4256,AMAN031013,0.282
TGSH4256,AMAN031014,0.282
TGSH4256,AMAN031015,0.282
TGSH4256,AMAN031016,0.282
TGSH4256,AMAN031017,0
TGSH4256,AMAN031018,0.043
TGSH4256,AMAN031019,0
TGSH4256,AMAN031020,0
TGSH4256,Phem1,0
TGSH4256,Phem2,0.378
TGSH4256,Phem3,0.522
TGSH4257,TGSH4258,0.043
TGSH4257,SILR5500,0.378
TGSH4257,SILR5501,0.378
TGSH4257,SILR5502,0.235
TGSH4257,SILR5503,0.426
TGSH4257,SILR5504,0.33
TGSH4257,SILR5505,0.617
TGSH4257,SILR5506,0
TGSH4257,SILR5507,0.139
TGSH4257,SILR5508,0
TGSH4257,SILR5509,0
TGSH4257,SILR5510,0.522
TGSH4257,SILR5511,0.091
TGSH4257,SILR5512,0
TGSH4257,SILR5513,0.474
TGSH4257,SILR5514,0.474
TGSH4257,SILR5515,0
TGSH4257,SILR5516,0.474
TGSH4257,SILR5517,0.282
TGSH4257,SILR5518,0.522
TGSH4257,SILR5519,0.187
TGSH4257,SILR5520,0.474
TGSH4257,SILR5521,0.474
TGSH4257,Phem12,0.378
TGSH4257,Phem13,0.282
TGSH4257,Phem14,0.33
TGSH4257,Phem15,0.522
TGSH4257,DILE6074,0.187
TGSH4257,DILE6076,0.522
TGSH4257,DILE6076,0.522
TGSH4257,DILE6078,0.378
TGSH4257,DILE6079,0
TGSH4257,DILE6080,0
TGSH4257,DILE6081,0.187
TGSH4257,DILE6082,0.187
TGSH4257,DILE6083,0.569
TGSH4257,DILE6084,0.522
TGSH4257,DILE6085,0
TGSH4257,DILE6086,0.33
TGSH4257,DILE6087,0.378
TGSH4257,DILE6088,0
TGSH4257,DILE6089,0
TGSH4257,DILE6090,0
TGSH4257,DILE6091,0.235
TGSH4257,DILE6092,0
TGSH4257,DILE6093,0
TGSH4257,DILE6094,0.282
TGSH4257,DILE6095,0.426
TGSH4257,DILE6096,0
TGSH4257,DILE6097,0.282
TGSH4257,DILE6098,0.187
TGSH4257,DILE6099,0.139
TGSH4257,DILE6071,0.282
TGSH4257,DILE6072,0.282
TGSH4257,DILE6073,0
TGSH4257,AMWO031582,0
TGSH4257,AMWO031583,0
TGSH4257,AMWO031584,0
TGSH4257,AMWO031585,0.282
TGSH4257,AMWO031586,0.139
TGSH4257,AMWO031587,0.235
TGSH4257,DILE6100,0
TGSH4257,GAAB2301,0
TGSH4257,GAAB2302,0
TGSH4257,GAAB2303,0.043
TGSH4257,GAAB2304,0
TGSH4257,GAAB2305,0.091
TGSH4257,GAAB2306,0
TGSH4257,GAAB2307,0.187
TGSH4257,GAAB2308,0
TGSH4257,GAAB2309,0
TGSH4257,GAAB2310,0
TGSH4257,GAAB2311,0
TGSH4257,GAAB2312,0
TGSH4257,SNDI071886,0
TGSH4257,SNDI071887,0.474
TGSH4257,SNDI071888,0.235
TGSH4257,SNDI071889,0
TGSH4257,SNDI071891,0.282
TGSH4257,SNDI071892,0.282
TGSH4257,SNDI071893,0.282
TGSH4257,SNDI071894,0.235
TGSH4257,SNDI071895,0.282
TGSH4257,SNDI071896,0.474
TGSH4257,SNDI071897,0.713
TGSH4257,SNDI071898,0.474
TGSH4257,SNDI071899,0.426
TGSH4257,SNDI071900,0.378
TGSH4257,SNDI071901,0.187
TGSH4257,SNDI071902,0.426
TGSH4257,SNDI071903,0.378
TGSH4257,SNDI071904,0
TGSH4257,SNDI071905,0.809
TGSH4257,SNDI071906,0.665
TGSH4257,SNDI071907,0.33
TGSH4257,SNDI071908,0.426
TGSH4257,SNDI071909,0.33
TGSH4257,SNDI071910,0.617
TGSH4257,TGYE3689,0.474
TGSH4257,TGYE3690,0
TGSH4257,TGYE3691,0.235
TGSH4257,TGYE3692,0
TGSH4257,TGYE3693,0.282
TGSH4257,TGYE3694,0.235
TGSH4257,TGYE3695,0.378
TGSH4257,TGYE3696,0.569
TGSH4257,TGYE3697,0.617
TGSH4257,TGYE3698,0.426
TGSH4257,TGYE3699,0.282
TGSH4257,TGYE3700,0
TGSH4257,TGYE3701,0.235
TGSH4257,TGYE3702,0.33
TGSH4257,TGYE3703,0
TGSH4257,TGYE3704,0.091
TGSH4257,TGYE3705,0.522
TGSH4257,TGYE3706,0.522
TGSH4257,TGYE3707,0.569
TGSH4257,TGYE3708,0.187
TGSH4257,TGYE3709,0.474
TGSH4257,TGYE3710,0
TGSH4257,Phem8,0.235
TGSH4257,Phem9,0.426
TGSH4257,Phem10,0.378
TGSH4257,Phem11,0
TGSH4257,SEBI1501,0.713
TGSH4257,SEBI1502,0.713
TGSH4257,SEBI1503,0.522
TGSH4257,SEBI1504,0.426
TGSH4257,SEBI1505,0
TGSH4257,SEBI1506,0.235
TGSH4257,SEBI1507,0.282
TGSH4257,SEBI1508,0.378
TGSH4257,SEBI1509,0.187
TGSH4257,SEBI1510,0.713
TGSH4257,SEBI1511,0.235
TGSH4257,SEBI1512,0.474
TGSH4257,SEBI1513,0.426
TGSH4257,SEBI1514,0.043
TGSH4257,SEBI1515,0.569
TGSH4257,SEBI1516,0.522
TGSH4257,SEBI1517,0
TGSH4257,SEBI1518,0.282
TGSH4257,SEBI1519,0
TGSH4257,SEBI1520,0.235
TGSH4257,SEBI1521,0.569
TGSH4257,SEBI1522,0
TGSH4257,SEBI1523,0.235
TGSH4257,SEBI1524,0.426
TGSH4257,SEBI1525,0.474
TGSH4257,SEBI1526,0.282
TGSH4257,SEBI1527,0.235
TGSH4257,SEBI1528,0
TGSH4257,SEBI1529,0.569
TGSH4257,SEBI1530,0.282
TGSH4257,SEBI1531,0.617
TGSH4257,SEBI1532,0.569
TGSH4257,SEBI1533,0.33
TGSH4257,SEBI1534,0.282
TGSH4257,SEBI1535,0.426
TGSH4257,SEBI1536,0.091
TGSH4257,SEBI1537,0.33
TGSH4257,SEBI1538,0.617
TGSH4257,SEBI1539,0.33
TGSH4257,SEBI1540,0.282
TGSH4257,SEBI1541,0.569
TGSH4257,SEBI1542,0.474
TGSH4257,SEBI1543,0.235
TGSH4257,SEBI1544,0.33
TGSH4257,SEBI1545,0.617
TGSH4257,SEBI1546,0.187
TGSH4257,SEBI1547,0.569
TGSH4257,SEBI1548,0.378
TGSH4257,SEBI1549,0.426
TGSH4257,SEBI1550,0.378
TGSH4257,SEBI1551,0.187
TGSH4257,SEBI1552,0.426
TGSH4257,SEBI1553,0.187
TGSH4257,SEBI1554,0.139
TGSH4257,SEBI1555,0.378
TGSH4257,SEBI1556,0
TGSH4257,SEBI1557,0.235
TGSH4257,SEBI1558,0.235
TGSH4257,SEBI1559,0.282
TGSH4257,SEBI1560,0.474
TGSH4257,SEBI1561,0.474
TGSH4257,SEBI1562,0
TGSH4257,SEBI1563,0
TGSH4257,SEBI1564,0.617
TGSH4257,SEBI1565,0.187
TGSH4257,SEBI1566,0.426
TGSH4257,SEBI1567,0
TGSH4257,SEBI1568,0.426
TGSH4257,SEBI1569,0.139
TGSH4257,SEBI1570,0
TGSH4257,SEBI1571,0.139
TGSH4257,SEBI1572,0.474
TGSH4257,SEBI1573,0
TGSH4257,SEBI1574,0.474
TGSH4257,SEBI1575,0.378
TGSH4257,SEBI1576,0
TGSH4257,SEBI1577,0.33
TGSH4257,SEBI1578,0
TGSH4257,SEBI1579,0.235
TGSH4257,SEBI1580,0.426
TGSH4257,SEBI1581,0.474
TGSH4257,SEBI1582,0.426
TGSH4257,SEBI1583,0.474
TGSH4257,SEBI1584,0.474
TGSH4257,SEBI1585,0.378
TGSH4257,SEBI1586,0.426
TGSH4257,SEBI1587,0.617
TGSH4257,SEBI1588,0
TGSH4257,SEBI1589,0.522
TGSH4257,SEBI1590,0.522
TGSH4257,SEBI1591,0.235
TGSH4257,SEBI1592,0.426
TGSH4257,Phem4,0.474
TGSH4257,Phem5,0.091
TGSH4257,Phem6,0
TGSH4257,Phem7,0.474
TGSH4257,AMAN030929,0.091
TGSH4257,AMAN030930,0
TGSH4257,AMAN030931,0
TGSH4257,AMAN030932,0.282
TGSH4257,AMAN030933,0.33
TGSH4257,AMAN030934,0.235
TGSH4257,AMAN030935,0
TGSH4257,AMAN030936,0.474
TGSH4257,AMAN030937,0.617
TGSH4257,AMAN030938,0
TGSH4257,AMAN030939,0
TGSH4257,AMAN030940,0.043
TGSH4257,AMAN030941,0
TGSH4257,AMAN030942,0
TGSH4257,AMAN030943,0.091
TGSH4257,AMAN030944,0.522
TGSH4257,AMAN030945,0.043
TGSH4257,AMAN030946,0.522
TGSH4257,AMAN030947,0.474
TGSH4257,AMAN030948,0.33
TGSH4257,AMAN030949,0.33
TGSH4257,AMAN030950,0.282
TGSH4257,AMAN030951,0.33
TGSH4257,AMAN030952,0.33
TGSH4257,AMAN030953,0.282
TGSH4257,AMAN030954,0
TGSH4257,AMAN030955,0
TGSH4257,AMAN030956,0.282
TGSH4257,AMAN030957,0.235
TGSH4257,AMAN030958,0.235
TGSH4257,AMAN030959,0
TGSH4257,AMAN030960,0
TGSH4257,AMAN030961,0.378
TGSH4257,AMAN030962,0
TGSH4257,AMAN030963,0
TGSH4257,AMAN030964,0
TGSH4257,AMAN030965,0
TGSH4257,AMAN030966,0
TGSH4257,AMAN030967,0.139
TGSH4257,AMAN030968,0.043
TGSH4257,AMAN030969,0.139
TGSH4257,AMAN030970,0
TGSH4257,AMAN030971,0
TGSH4257,AMAN030972,0
TGSH4257,AMAN030973,0
TGSH4257,AMAN030974,0
TGSH4257,AMAN030975,0.043
TGSH4257,AMAN030976,0
TGSH4257,AMAN030977,0
TGSH4257,AMAN030978,0
TGSH4257,AMAN030979,0
TGSH4257,AMAN030980,0.091
TGSH4257,AMAN030981,0
TGSH4257,AMAN030982,0
TGSH4257,AMAN030983,0
TGSH4257,AMAN030984,0.043
TGSH4257,AMAN030985,0.091
TGSH4257,AMAN030986,0.043
TGSH4257,AMAN030987,0.043
TGSH4257,AMAN030988,0.043
TGSH4257,AMAN030989,0.043
TGSH4257,AMAN030990,0.043
TGSH4257,AMAN030991,0.043
TGSH4257,AMAN030992,0.043
TGSH4257,AMAN030993,0.043
TGSH4257,AMAN030994,0
TGSH4257,AMAN030995,0
TGSH4257,AMAN030996,0
TGSH4257,AMAN030997,0
TGSH4257,AMAN030998,0
TGSH4257,AMAN030999,0
TGSH4257,AMAN031000,0
TGSH4257,AMAN031001,0.139
TGSH4257,AMAN031002,0
TGSH4257,AMAN031003,0.139
TGSH4257,AMAN031004,0.139
TGSH4257,AMAN031005,0.139
TGSH4257,AMAN031006,0
TGSH4257,AMAN031007,0.139
TGSH4257,AMAN031008,0.139
TGSH4257,AMAN031009,0.139
TGSH4257,AMAN031010,0.139
TGSH4257,AMAN031011,0.139
TGSH4257,AMAN031012,0.091
TGSH4257,AMAN031013,0.139
TGSH4257,AMAN031014,0.139
TGSH4257,AMAN031015,0.139
TGSH4257,AMAN031016,0.139
TGSH4257,AMAN031017,0.043
TGSH4257,AMAN031018,0
TGSH4257,AMAN031019,0.091
TGSH4257,AMAN031020,0.139
TGSH4257,Phem1,0.139
TGSH4257,Phem2,0.617
TGSH4257,Phem3,0.761
TGSH4258,SILR5500,0.378
TGSH4258,SILR5501,0.378
TGSH4258,SILR5502,0.235
TGSH4258,SILR5503,0.33
TGSH4258,SILR5504,0
TGSH4258,SILR5505,0.139
TGSH4258,SILR5506,0.282
TGSH4258,SILR5507,0.33
TGSH4258,SILR5508,0.043
TGSH4258,SILR5509,0
TGSH4258,SILR5510,0.139
TGSH4258,SILR5511,0.091
TGSH4258,SILR5512,0
TGSH4258,SILR5513,0.187
TGSH4258,SILR5514,0.187
TGSH4258,SILR5515,0.043
TGSH4258,SILR5516,0.091
TGSH4258,SILR5517,0.091
TGSH4258,SILR5518,0.139
TGSH4258,SILR5519,0.378
TGSH4258,SILR5520,0.187
TGSH4258,SILR5521,0.187
TGSH4258,Phem12,0.569
TGSH4258,Phem13,0
TGSH4258,Phem14,0.139
TGSH4258,Phem15,0.426
TGSH4258,DILE6074,0.187
TGSH4258,DILE6076,0.235
TGSH4258,DILE6076,0.235
TGSH4258,DILE6078,0.378
TGSH4258,DILE6079,0
TGSH4258,DILE6080,0
TGSH4258,DILE6081,0.282
TGSH4258,DILE6082,0.282
TGSH4258,DILE6083,0.091
TGSH4258,DILE6084,0.139
TGSH4258,DILE6085,0.378
TGSH4258,DILE6086,0.139
TGSH4258,DILE6087,0.378
TGSH4258,DILE6088,0
TGSH4258,DILE6089,0
TGSH4258,DILE6090,0.282
TGSH4258,DILE6091,0.235
TGSH4258,DILE6092,0.282
TGSH4258,DILE6093,0.33
TGSH4258,DILE6094,0.282
TGSH4258,DILE6095,0.33
TGSH4258,DILE6096,0
TGSH4258,DILE6097,0
TGSH4258,DILE6098,0.091
TGSH4258,DILE6099,0.235
TGSH4258,DILE6071,0.187
TGSH4258,DILE6072,0.187
TGSH4258,DILE6073,0
TGSH4258,AMWO031582,0
TGSH4258,AMWO031583,0.187
TGSH4258,AMWO031584,0.187
TGSH4258,AMWO031585,0.091
TGSH4258,AMWO031586,0.139
TGSH4258,AMWO031587,0.043
TGSH4258,DILE6100,0
TGSH4258,GAAB2301,0.235
