"p1","p2","ibd1"
"TGYE3709","SNDI071902",0.478
"TGYE3709","SNDI071901",0.241
"TGYE3709","SNDI071900",0.431
"TGYE3709","SNDI071899",0.384
"TGYE3709","SNDI071898",0.526
"TGYE3709","SNDI071897",0.478
"TGYE3709","SNDI071896",0.526
"TGYE3709","SNDI071895",0.241
"TGYE3709","SNDI071894",0.099
"TGYE3709","SNDI071893",0.241
"TGYE3709","SNDI071892",0.241
"TGYE3709","SNDI071891",0.241
"TGYE3709","SNDI071889",0.052
"TGYE3709","SNDI071888",0.478
"TGYE3709","SNDI071887",0.526
"TGYE3709","SNDI071886",0
"TGYE3709","SILR5521",0.431
"TGYE3709","SILR5520",0.431
"TGYE3709","SILR5519",0.147
"TGYE3709","SILR5518",0.384
"TGYE3709","SILR5517",0
"TGYE3709","SILR5516",0.336
"TGYE3709","SILR5515",0
"TGYE3709","SILR5514",0.431
"TGYE3709","SILR5513",0.621
"TGYE3709","SILR5512",0
"TGYE3709","SILR5511",0
"TGYE3709","SILR5510",0.384
"TGYE3709","SILR5509",0
"TGYE3709","SILR5508",0
"TGYE3709","SILR5507",0.099
"TGYE3709","SILR5506",0.526
"TGYE3709","SILR5505",0.478
"TGYE3709","SILR5504",0.289
"TGYE3709","SILR5503",0.573
"TGYE3709","SILR5502",0.384
"TGYE3709","SILR5501",0.526
"TGYE3709","SILR5500",0.526
"TGYE3709","SEBI1592",0.099
"TGYE3709","SEBI1591",0.289
"TGYE3709","SEBI1590",0.573
"TGYE3709","SEBI1589",0.478
"TGYE3709","SEBI1588",0.336
"TGYE3709","SEBI1587",0.668
"TGYE3709","SEBI1586",0.289
"TGYE3709","SEBI1585",0.052
"TGYE3709","SEBI1584",0.526
"TGYE3709","SEBI1583",0.526
"TGYE3709","SEBI1582",0.289
"TGYE3709","SEBI1581",0.526
"TGYE3709","SEBI1580",0.289
"TGYE3709","SEBI1579",0.289
"TGYE3709","SEBI1578",0.099
"TGYE3709","SEBI1577",0.384
"TGYE3709","SEBI1576",0.052
"TGYE3709","SEBI1575",0.431
"TGYE3709","SEBI1574",0.431
"TGYE3709","SEBI1573",0.431
"TGYE3709","SEBI1572",0.526
"TGYE3709","SEBI1571",0.478
"TGYE3709","SEBI1570",0.289
"TGYE3709","SEBI1569",0.478
"TGYE3709","SEBI1568",0.478
"TGYE3709","SEBI1567",0.147
"TGYE3709","SEBI1566",0.573
"TGYE3709","SEBI1565",0.241
"TGYE3709","SEBI1564",0.478
"TGYE3709","SEBI1563",0
"TGYE3709","SEBI1562",0.194
"TGYE3709","SEBI1561",0.431
"TGYE3709","SEBI1560",0.526
"TGYE3709","SEBI1559",0.147
"TGYE3709","SEBI1558",0.289
"TGYE3709","SEBI1557",0.289
"TGYE3709","SEBI1556",0.241
"TGYE3709","SEBI1555",0.526
"TGYE3709","SEBI1554",0.573
"TGYE3709","SEBI1553",0.241
"TGYE3709","SEBI1552",0.289
"TGYE3709","SEBI1551",0.147
"TGYE3709","SEBI1550",0.241
"TGYE3709","SEBI1549",0.478
"TGYE3709","SEBI1548",0.431
"TGYE3709","SEBI1547",0.147
"TGYE3709","SEBI1546",0.241
"TGYE3709","SEBI1545",0.478
"TGYE3709","SEBI1544",0.478
"TGYE3709","SEBI1543",0.289
"TGYE3709","SEBI1542",0.336
"TGYE3709","SEBI1541",0.621
"TGYE3709","SEBI1540",0.336
"TGYE3709","SEBI1539",0.004
"TGYE3709","SEBI1538",0.384
"TGYE3709","SEBI1537",0.478
"TGYE3709","SEBI1536",0.431
"TGYE3709","SEBI1535",0.478
"TGYE3709","SEBI1534",0.336
"TGYE3709","SEBI1533",0.478
"TGYE3709","SEBI1532",0.431
"TGYE3709","SEBI1531",0.478
"TGYE3709","SEBI1530",0.621
"TGYE3709","SEBI1529",0.336
"TGYE3709","SEBI1528",0.099
"TGYE3709","SEBI1527",0.099
"TGYE3709","SEBI1526",0.336
"TGYE3709","SEBI1525",0.336
"TGYE3709","SEBI1524",0.384
"TGYE3709","SEBI1523",0.289
"TGYE3709","SEBI1522",0.004
"TGYE3709","SEBI1521",0.621
"TGYE3709","SEBI1520",0.384
"TGYE3709","SEBI1519",0
"TGYE3709","SEBI1518",0.336
"TGYE3709","SEBI1517",0
"TGYE3709","SEBI1516",0.573
"TGYE3709","SEBI1515",0.431
"TGYE3709","SEBI1514",0.289
"TGYE3709","SEBI1513",0.478
"TGYE3709","SEBI1512",0.336
"TGYE3709","SEBI1511",0.194
"TGYE3709","SEBI1510",0.194
"TGYE3709","SEBI1509",0.241
"TGYE3709","SEBI1508",0.147
"TGYE3709","SEBI1507",0.621
"TGYE3709","SEBI1506",0.573
"TGYE3709","SEBI1505",0
"TGYE3709","SEBI1504",0.099
"TGYE3709","SEBI1503",0.194
"TGYE3709","SEBI1502",0.478
"TGYE3709","SEBI1501",0.194
"TGYE3709","GAAB2312",0.336
"TGYE3709","GAAB2311",0.194
"TGYE3709","GAAB2310",0
"TGYE3709","GAAB2309",0.241
"TGYE3709","GAAB2308",0.336
"TGYE3709","GAAB2307",0.336
"TGYE3709","GAAB2306",0.194
"TGYE3709","GAAB2305",0.431
"TGYE3709","GAAB2304",0.052
"TGYE3709","GAAB2303",0.289
"TGYE3709","GAAB2302",0.194
"TGYE3709","GAAB2301",0.384
"TGYE3709","DILE6100",0
"TGYE3709","DILE6099",0.004
"TGYE3709","DILE6098",0
"TGYE3709","DILE6097",0.241
"TGYE3709","DILE6096",0
"TGYE3709","DILE6095",0.478
"TGYE3709","DILE6094",0.621
"TGYE3709","DILE6093",0.194
"TGYE3709","DILE6092",0.147
"TGYE3709","DILE6091",0.194
"TGYE3709","DILE6090",0.147
"TGYE3709","DILE6089",0
"TGYE3709","DILE6088",0
"TGYE3709","DILE6087",0.336
"TGYE3709","DILE6086",0.289
"TGYE3709","DILE6085",0.336
"TGYE3709","DILE6084",0.384
"TGYE3709","DILE6083",0.431
"TGYE3709","DILE6082",0.526
"TGYE3709","DILE6081",0.526
"TGYE3709","DILE6080",0
"TGYE3709","DILE6079",0
"TGYE3709","DILE6078",0.716
"TGYE3709","DILE6076",0.573
"TGYE3709","DILE6074",0.241
"TGYE3709","DILE6073",0
"TGYE3709","DILE6072",0.241
"TGYE3709","DILE6071",0.241
"TGYE3709","AMWO031587",0.194
"TGYE3709","AMWO031586",0.289
"TGYE3709","AMWO031585",0.241
"TGYE3709","AMWO031584",0.241
"TGYE3709","AMWO031583",0.052
"TGYE3709","AMWO031582",0
"TGYE3709","AMJI031344",0.194
"TGYE3709","AMJI031343",0.384
"TGYE3709","AMJI031342",0.194
"TGYE3709","AMJI031341",0.004
"TGYE3709","AMJI031340",0.478
"TGYE3709","AMJI031339",0.194
"TGYE3709","AMJI031338",0.241
"TGYE3709","AMJI031337",0.289
"TGYE3709","AMJI031336",0.336
"TGYE3709","AMJI031335",0.573
"TGYE3709","AMJI031334",0.478
"TGYE3709","AMHA4857",0.194
"TGYE3709","AMHA4856",0.004
"TGYE3709","AMHA4855",0.194
"TGYE3709","AMHA4854",0.336
"TGYE3709","AMHA4853",0
"TGYE3709","AMHA485",0.147
"TGYE3709","AMHA1708",0.194
"TGYE3709","AMHA1707",0.147
"TGYE3709","AMHA1706",0
"TGYE3709","AMHA1705",0
"TGYE3709","AMHA1704",0.004
"TGYE3709","AMHA1703",0.147
"TGYE3709","AMHA1702",0.147
"TGYE3709","AMHA1701",0
"TGYE3709","AMAN031020",0.004
"TGYE3709","AMAN031019",0
"TGYE3709","AMAN031018",0.241
"TGYE3709","AMAN031017",0.194
"TGYE3709","AMAN031016",0.194
"TGYE3709","AMAN031015",0.194
"TGYE3709","AMAN031014",0.194
"TGYE3709","AMAN031013",0.194
"TGYE3709","AMAN031012",0.147
"TGYE3709","AMAN031011",0.194
"TGYE3709","AMAN031010",0.194
"TGYE3709","AMAN031009",0.194
"TGYE3709","AMAN031008",0.194
"TGYE3709","AMAN031007",0.194
"TGYE3709","AMAN031006",0
"TGYE3709","AMAN031005",0.194
"TGYE3709","AMAN031004",0.194
"TGYE3709","AMAN031003",0.099
"TGYE3709","AMAN031002",0.147
"TGYE3709","AMAN031001",0.099
"TGYE3709","AMAN031000",0.289
"TGYE3709","AMAN030999",0.289
"TGYE3709","AMAN030998",0.431
"TGYE3709","AMAN030997",0.289
"TGYE3709","AMAN030996",0.289
"TGYE3709","AMAN030995",0.241
"TGYE3709","AMAN030994",0.289
"TGYE3709","AMAN030993",0.099
"TGYE3709","AMAN030992",0.099
"TGYE3709","AMAN030991",0.099
"TGYE3709","AMAN030990",0.099
"TGYE3709","AMAN030989",0.099
"TGYE3709","AMAN030988",0.099
"TGYE3709","AMAN030987",0.099
"TGYE3709","AMAN030986",0.099
"TGYE3709","AMAN030985",0.147
"TGYE3709","AMAN030984",0.099
"TGYE3709","AMAN030983",0.052
"TGYE3709","AMAN030982",0
"TGYE3709","AMAN030981",0.194
"TGYE3709","AMAN030980",0
"TGYE3709","AMAN030979",0
"TGYE3709","AMAN030978",0
"TGYE3709","AMAN030977",0.241
"TGYE3709","AMAN030976",0.194
"TGYE3709","AMAN030975",0
"TGYE3709","AMAN030974",0
"TGYE3709","AMAN030973",0
"TGYE3709","AMAN030972",0
"TGYE3709","AMAN030971",0.194
"TGYE3709","AMAN030970",0
"TGYE3709","AMAN030969",0.289
"TGYE3709","AMAN030968",0.004
"TGYE3709","AMAN030967",0.099
"TGYE3709","AMAN030966",0.099
"TGYE3709","AMAN030965",0
"TGYE3709","AMAN030964",0
"TGYE3709","AMAN030963",0
"TGYE3709","AMAN030962",0
"TGYE3709","AMAN030961",0.526
"TGYE3709","AMAN030960",0
"TGYE3709","AMAN030959",0
"TGYE3709","AMAN030958",0.099
"TGYE3709","AMAN030957",0.099
"TGYE3709","AMAN030956",0.147
"TGYE3709","AMAN030955",0
"TGYE3709","AMAN030954",0
"TGYE3709","AMAN030953",0.431
"TGYE3709","AMAN030952",0
"TGYE3709","AMAN030951",0
"TGYE3709","AMAN030950",0
"TGYE3709","AMAN030949",0
"TGYE3709","AMAN030948",0
"TGYE3709","AMAN030947",0.336
"TGYE3709","AMAN030946",0.384
"TGYE3709","AMAN030945",0.573
"TGYE3709","AMAN030944",0.384
"TGYE3709","AMAN030943",0.431
"TGYE3709","AMAN030942",0
"TGYE3709","AMAN030941",0.147
"TGYE3709","AMAN030940",0.478
"TGYE3709","AMAN030939",0.241
"TGYE3709","AMAN030938",0.478
"TGYE3709","AMAN030937",0.858
"TGYE3709","AMAN030936",0.431
"TGYE3709","AMAN030935",0
"TGYE3709","AMAN030934",0.478
"TGYE3709","AMAN030933",0.194
"TGYE3709","AMAN030932",0.716
"TGYE3709","AMAN030931",0.052
"TGYE3709","AMAN030930",0
"TGYE3709","AMAN030929",0.526
"TGYE3709","AFWO3444",0.052
"TGYE3709","AFWO3443",0.194
"TGYE3709","AFWO3442",0.194
"TGYE3709","AFWO3441",0.194
"TGYE3709","AFWO3440",0.147
"TGYE3709","AFWO3439",0.194
"TGYE3709","AFWO3438",0.052
"TGYE3709","AFWO3437",0
"TGYE3709","AFWO3436",0.099
"TGYE3709","AFWO3435",0.621
"TGYE3709","AFWO3434",0.147
"TGYE3709","AFWO3433",0.194
"TGYE3709","AFWO3432",0.147
"TGYE3709","AFWO3431",0.194
"TGYE3709","AFWO3430",0.147
"TGYE3709","AFWO3429",0.099
"TGYE3709","AFWO3428",0.147
"TGYE3709","AFWO3427",0.099
"TGYE3709","AFWO3426",0.099
"TGYE3709","AFWO3425",0.099
"TGYE3709","AFWO3424",0.336
"TGYE3709","AFWO3423",0.194
"TGYE3709","AFWO3422",0.431
"TGYE3708","TGYE3707",0.431
"TGYE3708","TGYE3706",0.478
"TGYE3708","TGYE3705",0.478
"TGYE3708","TGYE3704",0.621
"TGYE3708","TGYE3703",0.194
"TGYE3708","TGYE3702",0.478
"TGYE3708","TGYE3701",0.194
"TGYE3708","TGYE3700",0.384
"TGYE3708","TGYE3699",0.621
"TGYE3708","TGYE3698",0.478
"TGYE3708","TGYE3697",0.289
"TGYE3708","TGYE3696",0.336
"TGYE3708","TGYE3695",0.431
"TGYE3708","TGYE3694",0.478
"TGYE3708","TGYE3693",0.431
"TGYE3708","TGYE3692",0.478
"TGYE3708","TGYE3691",0.668
"TGYE3708","TGYE3690",0.289
"TGYE3708","TGYE3689",0.431
"TGYE3708","TGSH4258",0.668
"TGYE3708","TGSH4257",0.194
"TGYE3708","TGSH4256",0.336
"TGYE3708","TGSH4255",0.573
"TGYE3708","TGSH4254",0.336
"TGYE3708","TGSH4253",0.478
"TGYE3708","TGSH4252",0.289
"TGYE3708","TGSH4251",0.526
"TGYE3708","TGSH4250",0.289
"TGYE3708","TGSH4249",0.526
"TGYE3708","TGSH4248",0.336
"TGYE3708","TGSH4247",0.384
"TGYE3708","TGSH4246",0.194
"TGYE3708","TGSH4245",0.289
"TGYE3708","TGSH4244",0.289
"TGYE3708","TGSH4243",0.478
"TGYE3708","TGSH4242",0.099
"TGYE3708","TGSH4241",0.004
"TGYE3708","TGSH4240",0.526
"TGYE3708","TGSH4239",0.526
"TGYE3708","TGSH4238",0.052
"TGYE3708","SNDI071910",0.289
"TGYE3708","SNDI071909",0.384
"TGYE3708","SNDI071908",0.289
"TGYE3708","SNDI071907",0.099
"TGYE3708","SNDI071906",0.241
"TGYE3708","SNDI071905",0.099
"TGYE3708","SNDI071904",0.194
"TGYE3708","SNDI071903",0.526
"TGYE3708","SNDI071902",0.289
"TGYE3708","SNDI071901",0.526
"TGYE3708","SNDI071900",0.241
"TGYE3708","SNDI071899",0.289
"TGYE3708","SNDI071898",0.336
"TGYE3708","SNDI071897",0.194
"TGYE3708","SNDI071896",0.336
"TGYE3708","SNDI071895",0.241
"TGYE3708","SNDI071894",0.289
"TGYE3708","SNDI071893",0.431
"TGYE3708","SNDI071892",0.241
"TGYE3708","SNDI071891",0.241
"TGYE3708","SNDI071889",0.336
"TGYE3708","SNDI071888",0.384
"TGYE3708","SNDI071887",0.336
"TGYE3708","SNDI071886",0
"TGYE3708","SILR5521",0.241
"TGYE3708","SILR5520",0.241
"TGYE3708","SILR5519",0.241
"TGYE3708","SILR5518",0.289
"TGYE3708","SILR5517",0
"TGYE3708","SILR5516",0.147
"TGYE3708","SILR5515",0.004
"TGYE3708","SILR5514",0.241
"TGYE3708","SILR5513",0.431
"TGYE3708","SILR5512",0
"TGYE3708","SILR5511",0
"TGYE3708","SILR5510",0.289
"TGYE3708","SILR5509",0
"TGYE3708","SILR5508",0
"TGYE3708","SILR5507",0.194
"TGYE3708","SILR5506",0.241
"TGYE3708","SILR5505",0.289
"TGYE3708","SILR5504",0.099
"TGYE3708","SILR5503",0.289
"TGYE3708","SILR5502",0.194
"TGYE3708","SILR5501",0.336
"TGYE3708","SILR5500",0.336
"TGYE3708","SEBI1592",0.004
"TGYE3708","SEBI1591",0.478
"TGYE3708","SEBI1590",0.478
"TGYE3708","SEBI1589",0.289
"TGYE3708","SEBI1588",0.431
"TGYE3708","SEBI1587",0.478
"TGYE3708","SEBI1586",0.194
"TGYE3708","SEBI1585",0.241
"TGYE3708","SEBI1584",0.526
"TGYE3708","SEBI1583",0.336
"TGYE3708","SEBI1582",0.194
"TGYE3708","SEBI1581",0.431
"TGYE3708","SEBI1580",0.194
"TGYE3708","SEBI1579",0.194
"TGYE3708","SEBI1578",0.289
"TGYE3708","SEBI1577",0.289
"TGYE3708","SEBI1576",0
"TGYE3708","SEBI1575",0.336
"TGYE3708","SEBI1574",0.241
"TGYE3708","SEBI1573",0.621
"TGYE3708","SEBI1572",0.431
"TGYE3708","SEBI1571",0.573
"TGYE3708","SEBI1570",0.194
"TGYE3708","SEBI1569",0.384
"TGYE3708","SEBI1568",0.384
"TGYE3708","SEBI1567",0.147
"TGYE3708","SEBI1566",0.384
"TGYE3708","SEBI1565",0.147
"TGYE3708","SEBI1564",0.384
"TGYE3708","SEBI1563",0
"TGYE3708","SEBI1562",0.099
"TGYE3708","SEBI1561",0.431
"TGYE3708","SEBI1560",0.336
"TGYE3708","SEBI1559",0.147
"TGYE3708","SEBI1558",0.099
"TGYE3708","SEBI1557",0.099
"TGYE3708","SEBI1556",0.336
"TGYE3708","SEBI1555",0.241
"TGYE3708","SEBI1554",0.289
"TGYE3708","SEBI1553",0.241
"TGYE3708","SEBI1552",0.289
"TGYE3708","SEBI1551",0.147
"TGYE3708","SEBI1550",0.241
"TGYE3708","SEBI1549",0.289
"TGYE3708","SEBI1548",0.336
"TGYE3708","SEBI1547",0.052
"TGYE3708","SEBI1546",0.147
"TGYE3708","SEBI1545",0.289
"TGYE3708","SEBI1544",0.384
"TGYE3708","SEBI1543",0.289
"TGYE3708","SEBI1542",0.241
"TGYE3708","SEBI1541",0.526
"TGYE3708","SEBI1540",0.336
"TGYE3708","SEBI1539",0.289
"TGYE3708","SEBI1538",0.194
"TGYE3708","SEBI1537",0.384
"TGYE3708","SEBI1536",0.621
"TGYE3708","SEBI1535",0.289
"TGYE3708","SEBI1534",0.336
"TGYE3708","SEBI1533",0.289
"TGYE3708","SEBI1532",0.241
"TGYE3708","SEBI1531",0.194
"TGYE3708","SEBI1530",0.526
"TGYE3708","SEBI1529",0.241
"TGYE3708","SEBI1528",0.194
"TGYE3708","SEBI1527",0.099
"TGYE3708","SEBI1526",0.621
"TGYE3708","SEBI1525",0.241
"TGYE3708","SEBI1524",0.289
"TGYE3708","SEBI1523",0.478
"TGYE3708","SEBI1522",0.289
"TGYE3708","SEBI1521",0.431
"TGYE3708","SEBI1520",0.289
"TGYE3708","SEBI1519",0
"TGYE3708","SEBI1518",0.147
"TGYE3708","SEBI1517",0
"TGYE3708","SEBI1516",0.384
"TGYE3708","SEBI1515",0.147
"TGYE3708","SEBI1514",0.478
"TGYE3708","SEBI1513",0.384
"TGYE3708","SEBI1512",0.241
"TGYE3708","SEBI1511",0.384
"TGYE3708","SEBI1510",0.004
"TGYE3708","SEBI1509",0.147
"TGYE3708","SEBI1508",0
"TGYE3708","SEBI1507",0.431
"TGYE3708","SEBI1506",0.668
"TGYE3708","SEBI1505",0
"TGYE3708","SEBI1504",0.004
"TGYE3708","SEBI1503",0.099
"TGYE3708","SEBI1502",0.289
"TGYE3708","SEBI1501",0.004
"TGYE3708","GAAB2312",0.431
"TGYE3708","GAAB2311",0.194
"TGYE3708","GAAB2310",0.099
"TGYE3708","GAAB2309",0.431
"TGYE3708","GAAB2308",0.336
"TGYE3708","GAAB2307",0.621
"TGYE3708","GAAB2306",0.099
"TGYE3708","GAAB2305",0.526
"TGYE3708","GAAB2304",0.052
"TGYE3708","GAAB2303",0.099
"TGYE3708","GAAB2302",0.478
"TGYE3708","GAAB2301",0.384
"TGYE3708","DILE6100",0
"TGYE3708","DILE6099",0.194
"TGYE3708","DILE6098",0.147
"TGYE3708","DILE6097",0.241
"TGYE3708","DILE6096",0
"TGYE3708","DILE6095",0.384
"TGYE3708","DILE6094",0.431
"TGYE3708","DILE6093",0.478
"TGYE3708","DILE6092",0.336
"TGYE3708","DILE6091",0.289
"TGYE3708","DILE6090",0.526
"TGYE3708","DILE6089",0
"TGYE3708","DILE6088",0
"TGYE3708","DILE6087",0.526
"TGYE3708","DILE6086",0.194
"TGYE3708","DILE6085",0.621
"TGYE3708","DILE6084",0.289
"TGYE3708","DILE6083",0.241
"TGYE3708","DILE6082",0.431
"TGYE3708","DILE6081",0.431
"TGYE3708","DILE6080",0
"TGYE3708","DILE6079",0
"TGYE3708","DILE6078",0.526
"TGYE3708","DILE6076",0.384
"TGYE3708","DILE6074",0.241
"TGYE3708","DILE6073",0
"TGYE3708","DILE6072",0.241
"TGYE3708","DILE6071",0.241
"TGYE3708","AMWO031587",0.099
"TGYE3708","AMWO031586",0.289
"TGYE3708","AMWO031585",0.147
"TGYE3708","AMWO031584",0.431
"TGYE3708","AMWO031583",0.336
"TGYE3708","AMWO031582",0
"TGYE3708","AMJI031344",0.384
"TGYE3708","AMJI031343",0.573
"TGYE3708","AMJI031342",0.289
"TGYE3708","AMJI031341",0.194
"TGYE3708","AMJI031340",0.478
"TGYE3708","AMJI031339",0.384
"TGYE3708","AMJI031338",0.241
"TGYE3708","AMJI031337",0.478
"TGYE3708","AMJI031336",0.526
"TGYE3708","AMJI031335",0.384
"TGYE3708","AMJI031334",0.384
"TGYE3708","AMHA4857",0.194
"TGYE3708","AMHA4856",0.004
"TGYE3708","AMHA4855",0.194
"TGYE3708","AMHA4854",0.147
"TGYE3708","AMHA4853",0.052
"TGYE3708","AMHA485",0.147
"TGYE3708","AMHA1708",0.194
"TGYE3708","AMHA1707",0.336
"TGYE3708","AMHA1706",0
"TGYE3708","AMHA1705",0
"TGYE3708","AMHA1704",0
"TGYE3708","AMHA1703",0.241
"TGYE3708","AMHA1702",0.241
"TGYE3708","AMHA1701",0
"TGYE3708","AMAN031020",0.194
"TGYE3708","AMAN031019",0.147
"TGYE3708","AMAN031018",0.431
"TGYE3708","AMAN031017",0.384
"TGYE3708","AMAN031016",0.289
"TGYE3708","AMAN031015",0.289
"TGYE3708","AMAN031014",0.289
"TGYE3708","AMAN031013",0.289
"TGYE3708","AMAN031012",0.241
"TGYE3708","AMAN031011",0.289
"TGYE3708","AMAN031010",0.289
"TGYE3708","AMAN031009",0.289
"TGYE3708","AMAN031008",0.289
"TGYE3708","AMAN031007",0.289
"TGYE3708","AMAN031006",0
"TGYE3708","AMAN031005",0.289
"TGYE3708","AMAN031004",0.289
"TGYE3708","AMAN031003",0.289
"TGYE3708","AMAN031002",0.336
"TGYE3708","AMAN031001",0.289
"TGYE3708","AMAN031000",0.478
"TGYE3708","AMAN030999",0.478
"TGYE3708","AMAN030998",0.526
"TGYE3708","AMAN030997",0.478
"TGYE3708","AMAN030996",0.478
"TGYE3708","AMAN030995",0.431
"TGYE3708","AMAN030994",0.478
"TGYE3708","AMAN030993",0.194
"TGYE3708","AMAN030992",0.194
"TGYE3708","AMAN030991",0.194
"TGYE3708","AMAN030990",0.194
"TGYE3708","AMAN030989",0.194
"TGYE3708","AMAN030988",0.194
"TGYE3708","AMAN030987",0.194
"TGYE3708","AMAN030986",0.194
"TGYE3708","AMAN030985",0.241
"TGYE3708","AMAN030984",0.194
"TGYE3708","AMAN030983",0.241
"TGYE3708","AMAN030982",0
"TGYE3708","AMAN030981",0.289
"TGYE3708","AMAN030980",0.241
"TGYE3708","AMAN030979",0.052
"TGYE3708","AMAN030978",0.194
"TGYE3708","AMAN030977",0.336
"TGYE3708","AMAN030976",0.478
"TGYE3708","AMAN030975",0.194
"TGYE3708","AMAN030974",0.289
"TGYE3708","AMAN030973",0.194
"TGYE3708","AMAN030972",0.241
"TGYE3708","AMAN030971",0.384
"TGYE3708","AMAN030970",0
"TGYE3708","AMAN030969",0.289
"TGYE3708","AMAN030968",0.004
"TGYE3708","AMAN030967",0.099
"TGYE3708","AMAN030966",0.289
"TGYE3708","AMAN030965",0
"TGYE3708","AMAN030964",0
"TGYE3708","AMAN030963",0
"TGYE3708","AMAN030962",0
"TGYE3708","AMAN030961",0.336
"TGYE3708","AMAN030960",0.099
"TGYE3708","AMAN030959",0
"TGYE3708","AMAN030958",0.099
"TGYE3708","AMAN030957",0.099
"TGYE3708","AMAN030956",0.052
"TGYE3708","AMAN030955",0
"TGYE3708","AMAN030954",0
"TGYE3708","AMAN030953",0.526
"TGYE3708","AMAN030952",0.099
"TGYE3708","AMAN030951",0.099
"TGYE3708","AMAN030950",0.147
"TGYE3708","AMAN030949",0.099
"TGYE3708","AMAN030948",0.099
"TGYE3708","AMAN030947",0.147
"TGYE3708","AMAN030946",0.194
"TGYE3708","AMAN030945",0.668
"TGYE3708","AMAN030944",0.194
"TGYE3708","AMAN030943",0.336
"TGYE3708","AMAN030942",0.147
"TGYE3708","AMAN030941",0.336
"TGYE3708","AMAN030940",0.668
"TGYE3708","AMAN030939",0.526
"TGYE3708","AMAN030938",0.573
"TGYE3708","AMAN030937",0.573
"TGYE3708","AMAN030936",0.241
"TGYE3708","AMAN030935",0
"TGYE3708","AMAN030934",0.668
"TGYE3708","AMAN030933",0.289
"TGYE3708","AMAN030932",0.526
"TGYE3708","AMAN030931",0.052
"TGYE3708","AMAN030930",0
"TGYE3708","AMAN030929",0.716
"TGYE3708","AFWO3444",0.147
"TGYE3708","AFWO3443",0.289
"TGYE3708","AFWO3442",0.289
"TGYE3708","AFWO3441",0.289
"TGYE3708","AFWO3440",0.241
"TGYE3708","AFWO3439",0.289
"TGYE3708","AFWO3438",0.147
"TGYE3708","AFWO3437",0
"TGYE3708","AFWO3436",0.289
"TGYE3708","AFWO3435",0.336
"TGYE3708","AFWO3434",0.241
"TGYE3708","AFWO3433",0.289
"TGYE3708","AFWO3432",0.052
"TGYE3708","AFWO3431",0.289
"TGYE3708","AFWO3430",0.336
"TGYE3708","AFWO3429",0.289
"TGYE3708","AFWO3428",0.241
"TGYE3708","AFWO3427",0.289
"TGYE3708","AFWO3426",0.289
"TGYE3708","AFWO3425",0.004
"TGYE3708","AFWO3424",0.147
"TGYE3708","AFWO3423",0.289
"TGYE3708","AFWO3422",0.147
"TGYE3707","TGYE3706",0.953
"TGYE3707","TGYE3705",0.953
"TGYE3707","TGYE3704",0.052
"TGYE3707","TGYE3703",0
"TGYE3707","TGYE3702",0.384
"TGYE3707","TGYE3701",0
"TGYE3707","TGYE3700",0.099
"TGYE3707","TGYE3699",0.526
"TGYE3707","TGYE3698",0.289
"TGYE3707","TGYE3697",0.194
"TGYE3707","TGYE3696",0.336
"TGYE3707","TGYE3695",0.431
"TGYE3707","TGYE3694",0.384
"TGYE3707","TGYE3693",0.431
"TGYE3707","TGYE3692",0.004
"TGYE3707","TGYE3691",0.384
"TGYE3707","TGYE3690",0.194
"TGYE3707","TGYE3689",0.336
"TGYE3707","TGSH4258",0.194
"TGYE3707","TGSH4257",0.573
"TGYE3707","TGSH4256",0.241
"TGYE3707","TGSH4255",0.099
"TGYE3707","TGSH4254",0.241
"TGYE3707","TGSH4253",0
"TGYE3707","TGSH4252",0.289
"TGYE3707","TGSH4251",0.241
"TGYE3707","TGSH4250",0
"TGYE3707","TGSH4249",0.241
"TGYE3707","TGSH4248",0
"TGYE3707","TGSH4247",0
"TGYE3707","TGSH4246",0.099
"TGYE3707","TGSH4245",0.194
"TGYE3707","TGSH4244",0
"TGYE3707","TGSH4243",0.099
"TGYE3707","TGSH4242",0.004
"TGYE3707","TGSH4241",0
"TGYE3707","TGSH4240",0.052
"TGYE3707","TGSH4239",0.336
"TGYE3707","TGSH4238",0.241
"TGYE3707","SNDI071910",0.384
"TGYE3707","SNDI071909",0.004
"TGYE3707","SNDI071908",0.289
"TGYE3707","SNDI071907",0.099
"TGYE3707","SNDI071906",0.241
"TGYE3707","SNDI071905",0.384
"TGYE3707","SNDI071904",0
"TGYE3707","SNDI071903",0.147
"TGYE3707","SNDI071902",0.289
"TGYE3707","SNDI071901",0.052
"TGYE3707","SNDI071900",0.147
"TGYE3707","SNDI071899",0.289
"TGYE3707","SNDI071898",0.336
"TGYE3707","SNDI071897",0.478
"TGYE3707","SNDI071896",0.336
"TGYE3707","SNDI071895",0.147
"TGYE3707","SNDI071894",0
"TGYE3707","SNDI071893",0.052
"TGYE3707","SNDI071892",0.147
"TGYE3707","SNDI071891",0.147
"TGYE3707","SNDI071889",0.147
"TGYE3707","SNDI071888",0.289
"TGYE3707","SNDI071887",0.336
"TGYE3707","SNDI071886",0
"TGYE3707","SILR5521",0.147
"TGYE3707","SILR5520",0.147
"TGYE3707","SILR5519",0
"TGYE3707","SILR5518",0.384
"TGYE3707","SILR5517",0
"TGYE3707","SILR5516",0.336
"TGYE3707","SILR5515",0
"TGYE3707","SILR5514",0.147
"TGYE3707","SILR5513",0.621
"TGYE3707","SILR5512",0
